ts_ns,symbol,venue,price,price_ticks,size,aggressor_side
1749218565000000000,AAPL,XNAS,1.0012037754058838,100,300.0,BUY
1749218570000000000,AAPL,XNAS,1.0012037754058838,100,100.0,BUY
1749218611000000000,AAPL,XNAS,1.0014599561691284,100,6.0,BUY
1749218612000000000,AAPL,XNAS,1.0014886856079102,100,224.0,BUY
1749218624000000000,AAPL,XNAS,1.0018185377120972,100,1.0,BUY
1749218627000000000,AAPL,XNAS,1.0018185377120972,100,38.0,BUY
1749218639000000000,AAPL,XNAS,1.0015623569488525,100,2.0,SELL
1749218643000000000,AAPL,XNAS,1.0013062953948975,100,201.0,SELL
1749218650000000000,AAPL,XNAS,1.0012037754058838,100,200.0,SELL
1749218655000000000,AAPL,XNAS,1.0015623569488525,100,100.0,BUY
1749218660000000000,AAPL,XNAS,1.001867651939392,100,101.0,SELL
1749218687000000000,AAPL,XNAS,1.002105712890625,100,733.0,SELL
1749218690000000000,AAPL,XNAS,1.0023307800292969,100,1.0,BUY
1749218693000000000,AAPL,XNAS,1.0023820400238037,100,93.0,BUY
1749218704000000000,AAPL,XNAS,1.0019721984863281,100,1.0,SELL
1749218712000000000,AAPL,XNAS,1.0025357007980347,100,106.0,BUY
1749218715000000000,AAPL,XNAS,1.002586841583252,100,21.0,BUY
1749218774000000000,AAPL,XNAS,1.0024186372756958,100,28.0,SELL
1749218776000000000,AAPL,XNAS,1.0023307800292969,100,1.0,SELL
1749218783000000000,AAPL,XNAS,1.0025357007980347,100,6.0,BUY
1749218785000000000,AAPL,XNAS,1.0027259588241577,100,56.0,BUY
1749218832000000000,AAPL,XNAS,1.0028942823410034,100,1.0,BUY
1749218841000000000,AAPL,XNAS,1.0029966831207275,100,101.0,BUY
1749218845000000000,AAPL,XNAS,1.0030992031097412,100,57.0,SELL
1749218854000000000,AAPL,XNAS,1.0034692287445068,100,445.0,BUY
1749218867000000000,AAPL,XNAS,1.0028430223464966,100,119.0,SELL
1749218896000000000,AAPL,XNAS,1.0023820400238037,100,1.0,SELL
1749218906000000000,AAPL,XNAS,1.0029995441436768,100,106.0,BUY
1749218908000000000,AAPL,XNAS,1.0031474828720093,100,267.0,SELL
1749218934000000000,AAPL,XNAS,1.0027917623519897,100,101.0,BUY
1749218962000000000,AAPL,XNAS,1.0030992031097412,100,40.0,BUY
1749218989000000000,AAPL,XNAS,1.0030479431152344,100,6.0,BUY
1749219003000000000,AAPL,XNAS,0.9975102543830872,100,105.0,BUY
1749219004000000000,AAPL,XNAS,0.9972111582756042,100,284.0,SELL
1749219110000000000,AAPL,XNAS,0.9971356987953186,100,117.0,SELL
1749219112000000000,AAPL,XNAS,0.9968618750572205,100,2.0,SELL
1749219144000000000,AAPL,XNAS,0.9967606663703918,100,15.0,SELL
1749219209000000000,AAPL,XNAS,0.9964569807052612,100,100.0,SELL
1749219346000000000,AAPL,XNAS,0.9973427057266235,100,2.0,BUY
1749219348000000000,AAPL,XNAS,0.9974374771118164,100,360.0,SELL
1749219445000000000,AAPL,XNAS,0.9979248046875,100,1.0,BUY
1749219490000000000,AAPL,XNAS,0.9979248046875,100,4.0,BUY
1749219505000000000,AAPL,XNAS,0.9975704550743103,100,150.0,SELL
1749219649000000000,AAPL,XNAS,0.9999282956123352,100,195.0,BUY
1749219650000000000,AAPL,XNAS,0.9997370839118958,100,19.0,SELL
1749219659000000000,AAPL,XNAS,0.9994503259658813,100,2.0,SELL
1749219672000000000,AAPL,XNAS,0.999641478061676,100,24.0,SELL
1749219680000000000,AAPL,XNAS,0.9996892809867859,100,100.0,SELL
1749219686000000000,AAPL,XNAS,0.999950110912323,100,136.0,SELL
1749219688000000000,AAPL,XNAS,1.0003106594085693,100,100.0,BUY
1749219757000000000,AAPL,XNAS,1.0004799365997314,100,48.0,SELL
1749219771000000000,AAPL,XNAS,1.0007818937301636,100,35.0,BUY
1749219774000000000,AAPL,XNAS,1.000788688659668,100,1.0,BUY
1749219776000000000,AAPL,XNAS,1.0009082555770874,100,20.0,BUY
1749219779000000000,AAPL,XNAS,1.000788688659668,100,17.0,BUY
1749219787000000000,AAPL,XNAS,1.0006930828094482,100,4.0,SELL
1749219796000000000,AAPL,XNAS,1.0009320974349976,100,11.0,BUY
1749219803000000000,AAPL,XNAS,1.000788688659668,100,4.0,SELL
1749219805000000000,AAPL,XNAS,1.000810146331787,100,201.0,BUY
1749219807000000000,AAPL,XNAS,1.0005974769592285,100,1.0,SELL
1749219809000000000,AAPL,XNAS,1.0008364915847778,100,20.0,UNKNOWN
1749219819000000000,AAPL,XNAS,1.0008364915847778,100,107.0,BUY
1749219822000000000,AAPL,XNAS,1.0008364915847778,100,55.0,SELL
1749219826000000000,AAPL,XNAS,1.0010631084442139,100,127.0,BUY
1749219834000000000,AAPL,XNAS,1.0011298656463623,100,102.0,BUY
1749219835000000000,AAPL,XNAS,1.0011711120605469,100,4.0,BUY
1749219845000000000,AAPL,XNAS,1.0012669563293457,100,219.0,BUY
1749219867000000000,AAPL,XNAS,1.0008842945098877,100,20.0,UNKNOWN
1749219870000000000,AAPL,XNAS,1.000738263130188,100,111.0,BUY
1749219896000000000,AAPL,XNAS,1.0005974769592285,100,2.0,SELL
1749219900000000000,AAPL,XNAS,1.000788688659668,100,300.0,SELL
1749219920000000000,AAPL,XNAS,1.000788688659668,100,200.0,BUY
1749219957000000000,AAPL,XNAS,1.0003998279571533,100,104.0,BUY
1749219966000000000,AAPL,XNAS,1.0002150535583496,100,3.0,SELL
1749219987000000000,AAPL,XNAS,0.9998804926872253,100,4.0,SELL
1749219988000000000,AAPL,XNAS,1.0001194477081299,100,123.0,SELL
1749220003000000000,AAPL,XNAS,0.9999760985374451,100,5.0,SELL
1749220034000000000,AAPL,XNAS,0.9995151162147522,100,129.0,BUY
1749220060000000000,AAPL,XNAS,0.9993103742599487,100,97.0,BUY
1749220067000000000,AAPL,XNAS,0.9991157054901123,100,20.0,SELL
1749220083000000000,AAPL,XNAS,0.9991635084152222,100,1.0,SELL
1749220089000000000,AAPL,XNAS,0.9990679025650024,100,20.0,BUY
1749220093000000000,AAPL,XNAS,0.9989244937896729,100,3.0,BUY
1749220103000000000,AAPL,XNAS,0.9986127018928528,100,191.0,BUY
1749220106000000000,AAPL,XNAS,0.9988446235656738,100,222.0,SELL
1749220109000000000,AAPL,XNAS,0.9992591142654419,100,100.0,BUY
1749220110000000000,AAPL,XNAS,0.9992591142654419,100,100.0,BUY
1749220114000000000,AAPL,XNAS,0.9992591142654419,100,3.0,SELL
1749220122000000000,AAPL,XNAS,0.9992591142654419,100,3.0,SELL
1749220124000000000,AAPL,XNAS,0.9994313716888428,100,331.0,SELL
1749220128000000000,AAPL,XNAS,0.9997097849845886,100,21.0,SELL
1749220130000000000,AAPL,XNAS,0.999641478061676,100,90.0,BUY
1749220141000000000,AAPL,XNAS,0.9997307658195496,100,218.0,SELL
1749220167000000000,AAPL,XNAS,0.9995895624160767,100,23.0,BUY
1749220201000000000,AAPL,XNAS,1.001771092414856,100,1.0,BUY
1749220250000000000,AAPL,XNAS,1.0017250776290894,100,219.0,BUY
1749220251000000000,AAPL,XNAS,1.0014086961746216,100,129.0,BUY
1749220253000000000,AAPL,XNAS,1.0010809898376465,100,3.0,SELL
1749220274000000000,AAPL,XNAS,1.0014030933380127,100,128.0,BUY
1749220284000000000,AAPL,XNAS,1.0016790628433228,100,6.0,BUY
1749220310000000000,AAPL,XNAS,1.0018630027770996,100,100.0,BUY
1749220315000000000,AAPL,XNAS,1.0018630027770996,100,200.0,BUY
1749220327000000000,AAPL,XNAS,1.0018171072006226,100,115.0,BUY
1749220328000000000,AAPL,XNAS,1.001560926437378,100,176.0,SELL
1749220340000000000,AAPL,XNAS,1.001357078552246,100,5.0,SELL
1749220345000000000,AAPL,XNAS,1.001357078552246,100,9.0,SELL
1749220355000000000,AAPL,XNAS,1.0016422271728516,100,25.0,BUY
1749220381000000000,AAPL,XNAS,1.001429796218872,100,405.0,BUY
1749220403000000000,AAPL,XNAS,1.0016019344329834,100,183.0,BUY
1749220459000000000,AAPL,XNAS,1.001309871673584,100,115.0,SELL
1749220485000000000,AAPL,XNAS,1.0017026662826538,100,216.0,BUY
1749220486000000000,AAPL,XNAS,1.001771092414856,100,1.0,BUY
1749220488000000000,AAPL,XNAS,1.0017706155776978,100,101.0,BUY
1749220490000000000,AAPL,XNAS,1.001771092414856,100,1.0,BUY
1749220491000000000,AAPL,XNAS,1.001771092414856,100,1.0,BUY
1749220492000000000,AAPL,XNAS,1.0016547441482544,100,203.0,BUY
1749220493000000000,AAPL,XNAS,1.0016790628433228,100,1.0,BUY
1749220539000000000,AAPL,XNAS,1.0015870332717896,100,80.0,BUY
1749220543000000000,AAPL,XNAS,1.001541018486023,100,100.0,BUY
1749220551000000000,AAPL,XNAS,1.0016330480575562,100,100.0,BUY
1749220553000000000,AAPL,XNAS,1.0013240575790405,100,237.0,SELL
1749220558000000000,AAPL,XNAS,1.0011593103408813,100,261.0,SELL
1749220559000000000,AAPL,XNAS,1.0012248754501343,100,55.0,SELL
1749220587000000000,AAPL,XNAS,1.0015870332717896,100,79.0,BUY
1749220594000000000,AAPL,XNAS,1.0011730194091797,100,6.0,SELL
1749220627000000000,AAPL,XNAS,1.0012084245681763,100,222.0,SELL
1749220629000000000,AAPL,XNAS,1.0014950037002563,100,106.0,BUY
1749220633000000000,AAPL,XNAS,1.001426100730896,100,200.0,BUY
1749220639000000000,AAPL,XNAS,1.0015870332717896,100,101.0,BUY
1749220669000000000,AAPL,XNAS,1.0017971992492676,100,37.0,BUY
1749220670000000000,AAPL,XNAS,1.0018171072006226,100,2.0,BUY
1749220682000000000,AAPL,XNAS,1.0019090175628662,100,9.0,BUY
1749220686000000000,AAPL,XNAS,1.00190269947052,100,296.0,SELL
1749220694000000000,AAPL,XNAS,1.002047061920166,100,147.0,BUY
1749220700000000000,AAPL,XNAS,1.0020917654037476,100,180.0,BUY
1749220706000000000,AAPL,XNAS,1.0022305250167847,100,80.0,BUY
1749220707000000000,AAPL,XNAS,1.0022770166397095,100,2.0,BUY
1749220709000000000,AAPL,XNAS,1.0025155544281006,100,152.0,BUY
1749220734000000000,AAPL,XNAS,1.0024150609970093,100,112.0,SELL
1749220752000000000,AAPL,XNAS,1.0023256540298462,100,36.0,SELL
1749220761000000000,AAPL,XNAS,1.0025070905685425,100,5.0,BUY
1749220775000000000,AAPL,XNAS,1.0024610757827759,100,15.0,SELL
1749220777000000000,AAPL,XNAS,1.0025991201400757,100,35.0,BUY
1749220780000000000,AAPL,XNAS,1.0025991201400757,100,70.0,BUY
1749220787000000000,AAPL,XNAS,1.0025761127471924,100,200.0,BUY
1749220834000000000,AAPL,XNAS,0.9986859560012817,100,3.0,SELL
1749220839000000000,AAPL,XNAS,0.9986398220062256,100,1.0,UNKNOWN
1749220872000000000,AAPL,XNAS,0.9988703727722168,100,3.0,BUY
1749220923000000000,AAPL,XNAS,0.9985015392303467,100,100.0,SELL
1749220934000000000,AAPL,XNAS,0.9984554052352905,100,200.0,BUY
1749220955000000000,AAPL,XNAS,0.9982248544692993,100,10.0,SELL
1749220967000000000,AAPL,XNAS,0.9981326460838318,100,40.0,SELL
1749220985000000000,AAPL,XNAS,0.9979515075683594,100,28.0,SELL
1749221018000000000,AAPL,XNAS,0.9981787800788879,100,6.0,BUY
1749221056000000000,AAPL,XNAS,0.9982091188430786,100,308.0,BUY
1749221092000000000,AAPL,XNAS,0.9984418749809265,100,215.0,BUY
1749221108000000000,AAPL,XNAS,0.9980867505073547,100,201.0,BUY
1749221148000000000,AAPL,XNAS,0.9982709884643555,100,4.0,BUY
1749221159000000000,AAPL,XNAS,0.9980865716934204,100,145.0,SELL
1749221200000000000,AAPL,XNAS,0.9980684518814087,100,255.0,BUY
1749221202000000000,AAPL,XNAS,0.9978560209274292,100,100.0,SELL
1749221204000000000,AAPL,XNAS,0.997809886932373,100,100.0,SELL
1749221208000000000,AAPL,XNAS,0.9979478120803833,100,105.0,SELL
1749221213000000000,AAPL,XNAS,0.9979020953178406,100,4.0,SELL
1749221214000000000,AAPL,XNAS,0.9977660775184631,100,101.0,SELL
1749221218000000000,AAPL,XNAS,0.9977407455444336,100,2.0,SELL
1749221266000000000,AAPL,XNAS,0.9975793361663818,100,100.0,SELL
1749221310000000000,AAPL,XNAS,0.9979961514472961,100,204.0,SELL
1749221314000000000,AAPL,XNAS,0.9979996681213379,100,104.0,SELL
1749221327000000000,AAPL,XNAS,0.9981756210327148,100,473.0,SELL
1749221328000000000,AAPL,XNAS,0.9983170628547668,100,98.0,SELL
1749221352000000000,AAPL,XNAS,0.9981787800788879,100,220.0,BUY
1749221353000000000,AAPL,XNAS,0.9979482293128967,100,200.0,BUY
1749221403000000000,AAPL,XNAS,1.0008834600448608,100,1.0,BUY
1749221433000000000,AAPL,XNAS,1.0009340047836304,100,222.0,BUY
1749221436000000000,AAPL,XNAS,1.0010854005813599,100,100.0,BUY
1749221448000000000,AAPL,XNAS,1.0008330345153809,100,203.0,SELL
1749221468000000000,AAPL,XNAS,1.0011738538742065,100,4.0,BUY
1749221501000000000,AAPL,XNAS,1.001640796661377,100,4.0,UNKNOWN
1749221517000000000,AAPL,XNAS,1.001893162727356,100,1.0,BUY
1749221518000000000,AAPL,XNAS,1.001893162727356,100,1.0,BUY
1749221546000000000,AAPL,XNAS,1.001691222190857,100,1.0,SELL
1749221569000000000,AAPL,XNAS,1.0021456480026245,100,14.0,SELL
1749221578000000000,AAPL,XNAS,1.0021456480026245,100,2.0,SELL
1749221596000000000,AAPL,XNAS,1.0021452903747559,100,120.0,SELL
1749221611000000000,AAPL,XNAS,1.002398133277893,100,1.0,BUY
1749221636000000000,AAPL,XNAS,1.0027010440826416,100,24.0,BUY
1749221659000000000,AAPL,XNAS,1.002398133277893,100,2.0,SELL
1749221689000000000,AAPL,XNAS,1.0029029846191406,100,1.0,BUY
1749221697000000000,AAPL,XNAS,1.0030039548873901,100,1.0,BUY
1749221698000000000,AAPL,XNAS,1.0030039548873901,100,1.0,BUY
1749221754000000000,AAPL,XNAS,1.0029534101486206,100,1.0,BUY
1749221757000000000,AAPL,XNAS,1.0030543804168701,100,13.0,SELL
1749221765000000000,AAPL,XNAS,1.0029029846191406,100,8.0,BUY
1749221777000000000,AAPL,XNAS,1.0034078359603882,100,100.0,BUY
1749221779000000000,AAPL,XNAS,1.0030543804168701,100,20.0,SELL
1749221808000000000,AAPL,XNAS,1.0031049251556396,100,1.0,SELL
1749221845000000000,AAPL,XNAS,1.0032058954238892,100,3.0,BUY
1749221857000000000,AAPL,XNAS,1.0028176307678223,100,287.0,BUY
1749221920000000000,AAPL,XNAS,1.002852439880371,100,7.0,BUY
1749221921000000000,AAPL,XNAS,1.002852439880371,100,14.0,BUY
1749221938000000000,AAPL,XNAS,1.002852439880371,100,2.0,SELL
1749221960000000000,AAPL,XNAS,1.0029029846191406,100,1.0,BUY
1749221973000000000,AAPL,XNAS,1.0026143789291382,100,218.0,BUY
1749221982000000000,AAPL,XNAS,1.0024611949920654,100,8.0,SELL
1749222003000000000,AAPL,XNAS,1.0010961294174194,100,23.0,BUY
1749222010000000000,AAPL,XNAS,1.0012565851211548,100,100.0,SELL
1749222030000000000,AAPL,XNAS,1.00107741355896,100,202.0,SELL
1749222048000000000,AAPL,XNAS,1.0013079643249512,100,101.0,BUY
1749222101000000000,AAPL,XNAS,1.0013675689697266,100,123.0,SELL
1749222107000000000,AAPL,XNAS,1.0014104843139648,100,4.0,SELL
1749222120000000000,AAPL,XNAS,1.0011540651321411,100,1.0,SELL
1749222149000000000,AAPL,XNAS,1.0014104843139648,100,1.0,SELL
1749222173000000000,AAPL,XNAS,1.0014104843139648,100,2.0,SELL
1749222207000000000,AAPL,XNAS,1.0012457370758057,100,212.0,BUY
1749222208000000000,AAPL,XNAS,1.0009019374847412,100,118.0,SELL
1749222228000000000,AAPL,XNAS,1.0007803440093994,100,28.0,SELL
1749222234000000000,AAPL,XNAS,1.0009657144546509,100,79.0,BUY
1749222240000000000,AAPL,XNAS,1.0006924867630005,100,2.0,SELL
1749222251000000000,AAPL,XNAS,1.0006099939346313,100,28.0,SELL
1749222254000000000,AAPL,XNAS,1.0004359483718872,100,11.0,SELL
1749222296000000000,AAPL,XNAS,1.0003305673599243,100,216.0,SELL
1749222297000000000,AAPL,XNAS,1.000215768814087,100,17.0,SELL
1749222323000000000,AAPL,XNAS,1.0001111030578613,100,18.0,SELL
1749222324000000000,AAPL,XNAS,0.9999932646751404,100,19.0,SELL
1749222325000000000,AAPL,XNAS,1.0001282691955566,100,20.0,BUY
1749222330000000000,AAPL,XNAS,1.00014328956604,100,41.0,BUY
1749222332000000000,AAPL,XNAS,1.0001795291900635,100,86.0,SELL
1749222344000000000,AAPL,XNAS,1.0000768899917603,100,2.0,SELL
1749222355000000000,AAPL,XNAS,0.9999049305915833,100,17.0,SELL
1749222370000000000,AAPL,XNAS,1.0000550746917725,100,321.0,SELL
1749222414000000000,AAPL,XNAS,1.0002307891845703,100,1.0,BUY
1749222431000000000,AAPL,XNAS,1.0003504753112793,100,3.0,BUY
1749222447000000000,AAPL,XNAS,1.0003337860107422,100,115.0,SELL
1749222451000000000,AAPL,XNAS,1.0002820491790771,100,44.0,SELL
1749222463000000000,AAPL,XNAS,1.0001248121261597,100,379.0,BUY
1749222465000000000,AAPL,XNAS,0.999923050403595,100,10.0,SELL
1749222468000000000,AAPL,XNAS,0.9998204708099365,100,1.0,SELL
1749222471000000000,AAPL,XNAS,0.9997692108154297,100,5.0,SELL
1749222479000000000,AAPL,XNAS,1.000059962272644,100,121.0,BUY
1749222544000000000,AAPL,XNAS,1.0000629425048828,100,22.0,SELL
1749222557000000000,AAPL,XNAS,1.000286340713501,100,241.0,SELL
1749222558000000000,AAPL,XNAS,1.0005385875701904,100,100.0,BUY
1749222568000000000,AAPL,XNAS,1.0003505945205688,100,221.0,BUY
1749222656000000000,AAPL,XNAS,0.9998730421066284,100,1.0,SELL
1749222671000000000,AAPL,XNAS,0.9998730421066284,100,1.0,SELL
1749222741000000000,AAPL,XNAS,0.9997715353965759,100,2.0,SELL
1749222790000000000,AAPL,XNAS,1.0001840591430664,100,444.0,SELL
1749222791000000000,AAPL,XNAS,1.0007870197296143,100,142.0,SELL
1749222796000000000,AAPL,XNAS,1.0007362365722656,100,15.0,SELL
1749222807000000000,AAPL,XNAS,1.0002820491790771,100,148.0,SELL
1749222825000000000,AAPL,XNAS,0.9999746084213257,100,36.0,SELL
1749222843000000000,AAPL,XNAS,0.9996660947799683,100,26.0,SELL
1749222890000000000,AAPL,XNAS,0.9998730421066284,100,1.0,SELL
1749222911000000000,AAPL,XNAS,0.9998223185539246,100,1.0,SELL
1749222917000000000,AAPL,XNAS,0.9999746084213257,100,18.0,BUY
1749222948000000000,AAPL,XNAS,0.9994668960571289,100,1.0,SELL
1749222966000000000,AAPL,XNAS,0.9991209506988525,100,364.0,BUY
1749222971000000000,AAPL,XNAS,0.9985529780387878,100,20.0,BUY
1749223015000000000,AAPL,XNAS,0.996522068977356,100,2.0,SELL
1749223056000000000,AAPL,XNAS,0.996522068977356,100,8.0,SELL
1749223083000000000,AAPL,XNAS,0.9963189363479614,100,100.0,BUY
1749223090000000000,AAPL,XNAS,0.9952019453048706,100,244.0,SELL
1749223096000000000,AAPL,XNAS,0.9947957396507263,99,2.0,SELL
1749223119000000000,AAPL,XNAS,0.9943895936012268,99,65.0,SELL
1749223120000000000,AAPL,XNAS,0.9943388104438782,99,100.0,SELL
1749223162000000000,AAPL,XNAS,0.9934922456741333,99,257.0,SELL
1749223175000000000,AAPL,XNAS,0.9932876825332642,99,111.0,SELL
1749223178000000000,AAPL,XNAS,0.9934756755828857,99,2.0,SELL
1749223183000000000,AAPL,XNAS,0.9938818216323853,99,11.0,SELL
1749223193000000000,AAPL,XNAS,0.9934756755828857,99,138.0,SELL
1749223222000000000,AAPL,XNAS,0.9995511770248413,100,1.0,BUY
1749223254000000000,AAPL,XNAS,0.9995039701461792,100,1.0,UNKNOWN
1749223262000000000,AAPL,XNAS,0.9997873902320862,100,4.0,BUY
1749223288000000000,AAPL,XNAS,0.9996929168701172,100,2.0,BUY
1749223342000000000,AAPL,XNAS,0.9994567036628723,100,1.0,BUY
1749223344000000000,AAPL,XNAS,0.9994567036628723,100,1.0,BUY
1749223360000000000,AAPL,XNAS,0.9995039701461792,100,69.0,SELL
1749223416000000000,AAPL,XNAS,1.000212550163269,100,100.0,SELL
1749223486000000000,AAPL,XNAS,0.9999849200248718,100,122.0,BUY
1749223487000000000,AAPL,XNAS,1.000165343284607,100,100.0,BUY
1749223489000000000,AAPL,XNAS,1.000165343284607,100,5.0,BUY
1749223506000000000,AAPL,XNAS,1.0003550052642822,100,197.0,BUY
1749223517000000000,AAPL,XNAS,1.0006849765777588,100,101.0,SELL
1749223536000000000,AAPL,XNAS,1.0006849765777588,100,1.0,BUY
1749223557000000000,AAPL,XNAS,1.0006849765777588,100,1.0,BUY
1749223580000000000,AAPL,XNAS,1.0009448528289795,100,200.0,SELL
1749223584000000000,AAPL,XNAS,1.0010629892349243,100,2.0,BUY
1749223592000000000,AAPL,XNAS,1.0005905628204346,100,200.0,BUY
1749223633000000000,AAPL,XNAS,1.000212550163269,100,100.0,SELL
1749223653000000000,AAPL,XNAS,0.999976396560669,100,2.0,BUY
1749223662000000000,AAPL,XNAS,0.9996929168701172,100,35.0,SELL
1749223703000000000,AAPL,XNAS,0.9998346567153931,100,1.0,SELL
1749223708000000000,AAPL,XNAS,0.9995400309562683,100,199.0,BUY
1749223743000000000,AAPL,XNAS,0.9994094967842102,100,1.0,UNKNOWN
1749223768000000000,AAPL,XNAS,0.9995984435081482,100,4.0,SELL
1749223813000000000,AAPL,XNAS,0.9997885227203369,100,299.0,SELL
1749223817000000000,AAPL,XNAS,0.9997850060462952,100,5.0,SELL
1749223819000000000,AAPL,XNAS,0.9997850060462952,100,1.0,SELL
1749223821000000000,AAPL,XNAS,0.9996428489685059,100,209.0,SELL
1749223822000000000,AAPL,XNAS,0.9995939135551453,100,100.0,UNKNOWN
1749223833000000000,AAPL,XNAS,0.9993072748184204,100,190.0,BUY
1749223841000000000,AAPL,XNAS,0.999310314655304,100,189.0,BUY
1749223859000000000,AAPL,XNAS,0.9993310570716858,100,201.0,BUY
1749223864000000000,AAPL,XNAS,0.9992117285728455,100,1.0,SELL
1749223886000000000,AAPL,XNAS,0.9990046620368958,100,3.0,SELL
1749223926000000000,AAPL,XNAS,0.9989250898361206,100,1.0,SELL
1749223946000000000,AAPL,XNAS,0.9988295435905457,100,1.0,SELL
1749223947000000000,AAPL,XNAS,0.9987339377403259,100,1.0,SELL
1749223973000000000,AAPL,XNAS,0.9985906481742859,100,1.0,SELL
1749223976000000000,AAPL,XNAS,0.9986622929573059,100,2.0,SELL
1749224007000000000,AAPL,XNAS,0.9986065626144409,100,3.0,BUY
1749224023000000000,AAPL,XNAS,0.9987462162971497,100,390.0,SELL
1749224026000000000,AAPL,XNAS,0.9987339377403259,100,1.0,BUY
1749224037000000000,AAPL,XNAS,0.99885493516922,100,620.0,SELL
1749224084000000000,AAPL,XNAS,0.9991639256477356,100,5.0,BUY
1749224086000000000,AAPL,XNAS,0.9993550181388855,100,77.0,SELL
1749224092000000000,AAPL,XNAS,0.9996417164802551,100,8.0,BUY
1749224133000000000,AAPL,XNAS,0.9994528889656067,100,21.0,SELL
1749224166000000000,AAPL,XNAS,0.9993550181388855,100,1.0,BUY
1749224176000000000,AAPL,XNAS,0.9993072748184204,100,100.0,BUY
1749224202000000000,AAPL,XNAS,0.9988772869110107,100,13.0,BUY
1749224205000000000,AAPL,XNAS,0.9991908073425293,100,217.0,BUY
1749224206000000000,AAPL,XNAS,0.9992594718933105,100,94.0,BUY
1749224261000000000,AAPL,XNAS,0.9989750981330872,100,21.0,SELL
1749224280000000000,AAPL,XNAS,0.9991639256477356,100,18.0,BUY
1749224288000000000,AAPL,XNAS,0.9990683794021606,100,1.0,BUY
1749224326000000000,AAPL,XNAS,0.9992117285728455,100,243.0,SELL
1749224331000000000,AAPL,XNAS,0.9992594718933105,100,1.0,SELL
1749224334000000000,AAPL,XNAS,0.9993013143539429,100,24.0,BUY
1749224335000000000,AAPL,XNAS,0.9994505643844604,100,21.0,BUY
1749224353000000000,AAPL,XNAS,0.9991161823272705,100,90.0,BUY
1749224369000000000,AAPL,XNAS,0.9994232654571533,100,280.0,SELL
1749224372000000000,AAPL,XNAS,0.9995939135551453,100,100.0,BUY
1749224379000000000,AAPL,XNAS,0.9996436834335327,100,384.0,BUY
1749224400000000000,AAPL,XNAS,0.9993429780006409,100,41.0,SELL
1749224409000000000,AAPL,XNAS,0.9990919828414917,100,200.0,SELL
1749224414000000000,AAPL,XNAS,0.9989386796951294,100,101.0,BUY
1749224427000000000,AAPL,XNAS,0.9989407062530518,100,5.0,BUY
1749224428000000000,AAPL,XNAS,0.9989991784095764,100,69.0,BUY
1749224429000000000,AAPL,XNAS,0.9990415573120117,100,6.0,BUY
1749224440000000000,AAPL,XNAS,0.9990415573120117,100,47.0,BUY
1749224441000000000,AAPL,XNAS,0.9990415573120117,100,47.0,BUY
1749224442000000000,AAPL,XNAS,0.9991949796676636,100,98.0,SELL
1749224448000000000,AAPL,XNAS,0.9991424679756165,100,100.0,BUY
1749224460000000000,AAPL,XNAS,0.9987064599990845,100,28.0,BUY
1749224488000000000,AAPL,XNAS,0.9984362125396729,100,4.0,BUY
1749224512000000000,AAPL,XNAS,0.9987733364105225,100,262.0,SELL
