ts_ns,symbol,venue,price,price_ticks,size,aggressor_side
1749305769000000000,AAPL,XNAS,0.9995619654655457,100,100.0,SELL
1749305771000000000,AAPL,XNAS,0.9995132684707642,100,5.0,SELL
1749305834000000000,AAPL,XNAS,0.9995132684707642,100,30.0,BUY
1749305845000000000,AAPL,XNAS,0.9992784261703491,100,667.0,BUY
1749305851000000000,AAPL,XNAS,0.9989778399467468,100,100.0,SELL
1749305879000000000,AAPL,XNAS,0.9989292025566101,100,75.0,BUY
1749305884000000000,AAPL,XNAS,0.9989292025566101,100,234.0,SELL
1749305892000000000,AAPL,XNAS,0.9988318085670471,100,10.0,BUY
1749305919000000000,AAPL,XNAS,0.9990265369415283,100,1.0,BUY
1749305944000000000,AAPL,XNAS,0.9987344741821289,100,100.0,SELL
1749305987000000000,AAPL,XNAS,0.9989292025566101,100,1.0,BUY
1749306005000000000,AAPL,XNAS,1.0014173984527588,100,18.0,SELL
1749306026000000000,AAPL,XNAS,1.0019177198410034,100,51.0,BUY
1749306031000000000,AAPL,XNAS,1.0019371509552002,100,14.0,BUY
1749306032000000000,AAPL,XNAS,1.001940131187439,100,64.0,BUY
1749306041000000000,AAPL,XNAS,1.0026458501815796,100,657.0,BUY
1749306042000000000,AAPL,XNAS,1.0026931762695312,100,7.0,BUY
1749306044000000000,AAPL,XNAS,1.0028821229934692,100,7.0,BUY
1749306046000000000,AAPL,XNAS,1.0036380290985107,100,6.0,BUY
1749306049000000000,AAPL,XNAS,1.0040160417556763,100,50.0,SELL
1749306055000000000,AAPL,XNAS,1.004299521446228,100,1.0,BUY
1749306089000000000,AAPL,XNAS,1.0036380290985107,100,200.0,SELL
1749306172000000000,AAPL,XNAS,1.0034490823745728,100,1.0,SELL
1749306179000000000,AAPL,XNAS,1.0029293298721313,100,10.0,SELL
1749306216000000000,AAPL,XNAS,1.002267837524414,100,300.0,SELL
1749306218000000000,AAPL,XNAS,1.0016837120056152,100,11.0,SELL
1749306234000000000,AAPL,XNAS,1.0016604661941528,100,691.0,SELL
1749306249000000000,AAPL,XNAS,1.0023633241653442,100,422.0,SELL
1749306312000000000,AAPL,XNAS,1.003027081489563,100,149.0,BUY
1749306313000000000,AAPL,XNAS,1.0032669305801392,100,117.0,SELL
1749306381000000000,AAPL,XNAS,1.0042051076889038,100,1.0,BUY
1749306388000000000,AAPL,XNAS,1.004218578338623,100,7.0,BUY
1749306390000000000,AAPL,XNAS,1.0043940544128418,100,6.0,BUY
1749306392000000000,AAPL,XNAS,1.0047709941864014,100,263.0,SELL
1749306412000000000,AAPL,XNAS,1.005055546760559,101,1.0,UNKNOWN
1749306472000000000,AAPL,XNAS,1.005433440208435,101,1.0,SELL
1749306522000000000,AAPL,XNAS,1.0049898624420166,100,164.0,SELL
1749306533000000000,AAPL,XNAS,1.0055279731750488,101,20.0,BUY
1749306592000000000,AAPL,XNAS,1.005433440208435,101,2.0,SELL
1749306617000000000,AAPL,XNAS,1.0003056526184082,100,1.0,BUY
1749306633000000000,AAPL,XNAS,1.0000234842300415,100,30.0,SELL
1749306677000000000,AAPL,XNAS,1.0003056526184082,100,2.0,SELL
1749306678000000000,AAPL,XNAS,1.0002115964889526,100,2.0,BUY
1749306694000000000,AAPL,XNAS,1.0004937648773193,100,3.0,BUY
1749306730000000000,AAPL,XNAS,1.0003527402877808,100,1.0,SELL
1749306737000000000,AAPL,XNAS,1.0006035566329956,100,3.0,BUY
1749306747000000000,AAPL,XNAS,1.000728964805603,100,1.0,BUY
1749306752000000000,AAPL,XNAS,1.0004467964172363,100,100.0,BUY
1749306768000000000,AAPL,XNAS,1.0003997087478638,100,1.0,SELL
1749306793000000000,AAPL,XNAS,1.000728964805603,100,1.0,BUY
1749306797000000000,AAPL,XNAS,1.000728964805603,100,101.0,UNKNOWN
1749306841000000000,AAPL,XNAS,1.000775933265686,100,1.0,BUY
1749306858000000000,AAPL,XNAS,1.0009170770645142,100,3.0,SELL
1749306864000000000,AAPL,XNAS,1.0010581016540527,100,1.0,SELL
1749306897000000000,AAPL,XNAS,1.0010581016540527,100,1.0,SELL
1749306898000000000,AAPL,XNAS,1.0010178089141846,100,350.0,SELL
1749306899000000000,AAPL,XNAS,1.0009170770645142,100,20.0,SELL
1749306924000000000,AAPL,XNAS,1.0010581016540527,100,1.0,SELL
1749307037000000000,AAPL,XNAS,1.0011051893234253,100,1.0,BUY
1749307041000000000,AAPL,XNAS,1.0008151531219482,100,120.0,BUY
1749307056000000000,AAPL,XNAS,1.0004733800888062,100,294.0,BUY
1749307097000000000,AAPL,XNAS,1.0000234842300415,100,1.0,BUY
1749307134000000000,AAPL,XNAS,0.9997879266738892,100,101.0,SELL
1749307147000000000,AAPL,XNAS,0.9999755620956421,100,101.0,BUY
1749307200000000000,AAPL,XNAS,0.9973381757736206,100,7.0,BUY
1749307241000000000,AAPL,XNAS,0.996708333492279,100,240.0,BUY
1749307242000000000,AAPL,XNAS,0.9965301156044006,100,3.0,SELL
1749307305000000000,AAPL,XNAS,0.9969103336334229,100,4.0,BUY
1749307307000000000,AAPL,XNAS,0.9975282549858093,100,102.0,SELL
1749307361000000000,AAPL,XNAS,0.9961973428726196,100,10.0,SELL
1749307362000000000,AAPL,XNAS,0.9961973428726196,100,90.0,BUY
1749307367000000000,AAPL,XNAS,0.9959121346473694,100,5.0,SELL
1749307428000000000,AAPL,XNAS,0.9961973428726196,100,5.0,SELL
1749307456000000000,AAPL,XNAS,0.9957290887832642,100,141.0,SELL
1749307460000000000,AAPL,XNAS,0.9953892827033997,100,32.0,BUY
1749307470000000000,AAPL,XNAS,0.9947713613510132,99,100.0,BUY
1749307488000000000,AAPL,XNAS,0.9944861531257629,99,4.0,BUY
1749307522000000000,AAPL,XNAS,0.994105875492096,99,2.0,SELL
1749307528000000000,AAPL,XNAS,0.9936060905456543,99,202.0,BUY
1749307529000000000,AAPL,XNAS,0.9934404492378235,99,1.0,BUY
1749307549000000000,AAPL,XNAS,0.9933453798294067,99,3.0,SELL
1749307572000000000,AAPL,XNAS,0.9928103089332581,99,121.0,BUY
1749307587000000000,AAPL,XNAS,0.9925848245620728,99,20.0,BUY
1749307618000000000,AAPL,XNAS,0.9922996759414673,99,4.0,BUY
1749307642000000000,AAPL,XNAS,0.9922996759414673,99,35.0,BUY
1749307671000000000,AAPL,XNAS,0.9922521114349365,99,4.0,SELL
1749307688000000000,AAPL,XNAS,0.9927749633789062,99,129.0,SELL
1749307793000000000,AAPL,XNAS,0.99244225025177,99,4.0,SELL
1749307854000000000,AAPL,XNAS,1.0019927024841309,100,100.0,BUY
1749307868000000000,AAPL,XNAS,1.0021499395370483,100,100.0,BUY
1749307875000000000,AAPL,XNAS,1.002254843711853,100,1.0,BUY
1749307893000000000,AAPL,XNAS,1.001468300819397,100,300.0,SELL
1749307912000000000,AAPL,XNAS,1.0013896226882935,100,200.0,SELL
1749307913000000000,AAPL,XNAS,1.0009963512420654,100,2.0,SELL
1749307922000000000,AAPL,XNAS,1.0011012554168701,100,27.0,SELL
1749307935000000000,AAPL,XNAS,1.0009963512420654,100,98.0,SELL
1749307953000000000,AAPL,XNAS,1.0005244016647339,100,27.0,SELL
1749307961000000000,AAPL,XNAS,1.0005244016647339,100,173.0,BUY
1749307972000000000,AAPL,XNAS,1.0009963512420654,100,41.0,BUY
1749307987000000000,AAPL,XNAS,1.0019402503967285,100,6.0,BUY
1749307996000000000,AAPL,XNAS,1.0015732049942017,100,2.0,BUY
1749308047000000000,AAPL,XNAS,1.0004714727401733,100,202.0,SELL
1749308052000000000,AAPL,XNAS,1.0001049041748047,100,100.0,SELL
1749308053000000000,AAPL,XNAS,0.9999332427978516,100,110.0,BUY
1749308115000000000,AAPL,XNAS,0.9995280504226685,100,1.0,BUY
1749308147000000000,AAPL,XNAS,0.9998689293861389,100,4.0,BUY
1749308156000000000,AAPL,XNAS,0.998951256275177,100,32.0,SELL
1749308161000000000,AAPL,XNAS,0.9987506866455078,100,342.0,BUY
1749308177000000000,AAPL,XNAS,0.9980598092079163,100,27.0,SELL
1749308185000000000,AAPL,XNAS,0.9980021715164185,100,273.0,BUY
1749308186000000000,AAPL,XNAS,0.9976927042007446,100,1.0,BUY
1749308236000000000,AAPL,XNAS,0.9987410306930542,100,457.0,BUY
1749308237000000000,AAPL,XNAS,0.999262273311615,100,319.0,BUY
1749308240000000000,AAPL,XNAS,0.9993707537651062,100,1.0,BUY
1749308251000000000,AAPL,XNAS,0.9997377991676331,100,1.0,BUY
1749308276000000000,AAPL,XNAS,0.9990227818489075,100,327.0,SELL
1749308277000000000,AAPL,XNAS,0.9988463521003723,100,73.0,UNKNOWN
1749308343000000000,AAPL,XNAS,0.9983744025230408,100,110.0,SELL
1749308400000000000,AAPL,XNAS,1.0000189542770386,100,5.0,SELL
1749308438000000000,AAPL,XNAS,1.0,100,1.0,SELL
1749308467000000000,AAPL,XNAS,1.0003316402435303,100,380.0,BUY
1749308503000000000,AAPL,XNAS,1.0001893043518066,100,1.0,SELL
1749308528000000000,AAPL,XNAS,1.0,100,98.0,SELL
1749308570000000000,AAPL,XNAS,0.9999992251396179,100,190.0,BUY
1749308605000000000,AAPL,XNAS,0.9996687769889832,100,20.0,SELL
1749308619000000000,AAPL,XNAS,0.9998106956481934,100,104.0,BUY
1749308624000000000,AAPL,XNAS,0.999858021736145,100,213.0,SELL
1749308637000000000,AAPL,XNAS,0.999858021736145,100,1.0,SELL
1749308649000000000,AAPL,XNAS,0.999858021736145,100,25.0,SELL
1749308664000000000,AAPL,XNAS,0.9997634291648865,100,15.0,SELL
1749308673000000000,AAPL,XNAS,0.999716579914093,100,202.0,SELL
1749308676000000000,AAPL,XNAS,0.9997161030769348,100,124.0,SELL
1749308762000000000,AAPL,XNAS,0.9998106956481934,100,1.0,SELL
1749308771000000000,AAPL,XNAS,0.999858021736145,100,1.0,SELL
1749308817000000000,AAPL,XNAS,0.9996305108070374,100,517.0,BUY
1749308875000000000,AAPL,XNAS,0.9996214509010315,100,100.0,BUY
1749308905000000000,AAPL,XNAS,0.9995267987251282,100,1.0,BUY
1749308911000000000,AAPL,XNAS,0.9993848204612732,100,5.0,SELL
1749308913000000000,AAPL,XNAS,0.9993848204612732,100,100.0,SELL
1749308944000000000,AAPL,XNAS,0.9992902278900146,100,1.0,SELL
1749308950000000000,AAPL,XNAS,0.999242901802063,100,30.0,SELL
1749308971000000000,AAPL,XNAS,0.9995741248130798,100,100.0,BUY
1749308972000000000,AAPL,XNAS,0.9995267987251282,100,1.0,BUY
1749309019000000000,AAPL,XNAS,1.0035983324050903,100,349.0,BUY
1749309033000000000,AAPL,XNAS,1.0032775402069092,100,19.0,BUY
1749309096000000000,AAPL,XNAS,1.0029566287994385,100,200.0,BUY
1749309174000000000,AAPL,XNAS,1.0028928518295288,100,69.0,BUY
1749309175000000000,AAPL,XNAS,1.0024946928024292,100,130.0,BUY
1749309177000000000,AAPL,XNAS,1.001695990562439,100,200.0,SELL
1749309188000000000,AAPL,XNAS,1.0011001825332642,100,200.0,SELL
1749309225000000000,AAPL,XNAS,1.001123070716858,100,1.0,SELL
1749309226000000000,AAPL,XNAS,1.0015356540679932,100,100.0,BUY
1749309254000000000,AAPL,XNAS,1.00126051902771,100,1.0,SELL
1749309330000000000,AAPL,XNAS,1.0006961822509766,100,311.0,SELL
1749309331000000000,AAPL,XNAS,1.0003437995910645,100,3.0,SELL
1749309340000000000,AAPL,XNAS,1.0002979040145874,100,100.0,SELL
1749309379000000000,AAPL,XNAS,1.0008938312530518,100,3.0,BUY
1749309475000000000,AAPL,XNAS,1.0013071298599243,100,66.0,SELL
1749309493000000000,AAPL,XNAS,1.0016273260116577,100,1.0,BUY
1749309522000000000,AAPL,XNAS,1.0019481182098389,100,1.0,SELL
1749309559000000000,AAPL,XNAS,1.0025440454483032,100,104.0,BUY
1749309566000000000,AAPL,XNAS,1.0027273893356323,100,1.0,BUY
1749309615000000000,AAPL,XNAS,1.0,100,1.0,SELL
1749309630000000000,AAPL,XNAS,1.0,100,1.0,SELL
1749309646000000000,AAPL,XNAS,1.0007396936416626,100,2.0,BUY
1749309701000000000,AAPL,XNAS,1.0008013248443604,100,101.0,BUY
1749309702000000000,AAPL,XNAS,1.0007396936416626,100,1.0,SELL
1749309745000000000,AAPL,XNAS,1.0006780624389648,100,1.0,SELL
1749309756000000000,AAPL,XNAS,1.0008013248443604,100,1.0,SELL
1749309790000000000,AAPL,XNAS,0.9991369843482971,100,209.0,SELL
1749309796000000000,AAPL,XNAS,0.9990753531455994,100,101.0,SELL
1749309798000000000,AAPL,XNAS,0.9986438155174255,100,2.0,SELL
1749309803000000000,AAPL,XNAS,0.9986438155174255,100,15.0,SELL
1749309804000000000,AAPL,XNAS,0.9970616102218628,100,3.0,SELL
1749309810000000000,AAPL,XNAS,0.9968560934066772,100,200.0,SELL
1749309815000000000,AAPL,XNAS,0.9968560934066772,100,191.0,SELL
1749309826000000000,AAPL,XNAS,0.9968560934066772,100,1.0,SELL
1749309828000000000,AAPL,XNAS,0.9969105124473572,100,451.0,SELL
1749309830000000000,AAPL,XNAS,0.9968560934066772,100,15.0,SELL
1749309836000000000,AAPL,XNAS,0.9968560934066772,100,5.0,SELL
1749309838000000000,AAPL,XNAS,0.9976217150688171,100,31.0,SELL
1749309849000000000,AAPL,XNAS,0.9977191686630249,100,100.0,SELL
1749309858000000000,AAPL,XNAS,0.9968560934066772,100,248.0,SELL
1749309882000000000,AAPL,XNAS,0.9977807998657227,100,1.0,BUY
1749309892000000000,AAPL,XNAS,0.9977191686630249,100,1.0,SELL
1749309898000000000,AAPL,XNAS,0.9968602061271667,100,150.0,SELL
1749309942000000000,AAPL,XNAS,0.9968560934066772,100,95.0,SELL
1749309951000000000,AAPL,XNAS,0.9973324537277222,100,11.0,BUY
1749309953000000000,AAPL,XNAS,0.9977807998657227,100,20.0,BUY
1749309978000000000,AAPL,XNAS,0.9986438155174255,100,259.0,BUY
1749309987000000000,AAPL,XNAS,0.9986438155174255,100,45.0,BUY
1749309988000000000,AAPL,XNAS,0.9988706707954407,100,462.0,SELL
1749309995000000000,AAPL,XNAS,1.0003082752227783,100,100.0,SELL
1749310017000000000,AAPL,XNAS,1.0001232624053955,100,1.0,SELL
1749310048000000000,AAPL,XNAS,1.000369906425476,100,1.0,SELL
1749310063000000000,AAPL,XNAS,0.9981770515441895,100,280.0,SELL
1749310065000000000,AAPL,XNAS,0.9968560934066772,100,12.0,SELL
1749310073000000000,AAPL,XNAS,0.9972876310348511,100,200.0,SELL
1749310143000000000,AAPL,XNAS,0.998335599899292,100,1.0,BUY
1749310144000000000,AAPL,XNAS,0.996877133846283,100,586.0,SELL
1749310164000000000,AAPL,XNAS,0.9966095685958862,100,43.0,SELL
1749310197000000000,AAPL,XNAS,0.9960141777992249,100,418.0,SELL
1749310198000000000,AAPL,XNAS,0.9960547685623169,100,164.0,SELL
1749310210000000000,AAPL,XNAS,0.999545156955719,100,1.0,BUY
1749310239000000000,AAPL,XNAS,0.9991833567619324,100,9.0,SELL
1749310240000000000,AAPL,XNAS,0.9993057250976562,100,1.0,UNKNOWN
1749310243000000000,AAPL,XNAS,0.9994493722915649,100,161.0,BUY
1749310244000000000,AAPL,XNAS,0.9994972348213196,100,1.0,SELL
1749310251000000000,AAPL,XNAS,0.999880313873291,100,1.0,BUY
1749310263000000000,AAPL,XNAS,0.9995738863945007,100,60.0,BUY
1749310302000000000,AAPL,XNAS,0.9999516606330872,100,51.0,BUY
1749310334000000000,AAPL,XNAS,1.0003902912139893,100,23.0,BUY
1749310341000000000,AAPL,XNAS,1.000789999961853,100,9.0,BUY
1749310363000000000,AAPL,XNAS,1.000789999961853,100,5.0,BUY
1749310415000000000,AAPL,XNAS,1.0006463527679443,100,9.0,BUY
1749310416000000000,AAPL,XNAS,1.000651478767395,100,209.0,BUY
1749310421000000000,AAPL,XNAS,1.000550627708435,100,7.0,UNKNOWN
1749310492000000000,AAPL,XNAS,1.0006463527679443,100,2.0,BUY
1749310533000000000,AAPL,XNAS,0.9998078942298889,100,199.0,SELL
1749310569000000000,AAPL,XNAS,0.9996408820152283,100,10.0,BUY
1749310592000000000,AAPL,XNAS,0.9990959167480469,100,131.0,BUY
1749310616000000000,AAPL,XNAS,0.9993057250976562,100,4.0,BUY
1749310638000000000,AAPL,XNAS,0.9993057250976562,100,4.0,BUY
1749310639000000000,AAPL,XNAS,0.9993057250976562,100,5.0,BUY
1749310652000000000,AAPL,XNAS,0.9994169473648071,100,329.0,SELL
1749310659000000000,AAPL,XNAS,0.9997366666793823,100,14.0,BUY
1749310675000000000,AAPL,XNAS,0.9993057250976562,100,146.0,BUY
1749310694000000000,AAPL,XNAS,0.9993057250976562,100,22.0,BUY
1749310696000000000,AAPL,XNAS,0.9993057250976562,100,20.0,BUY
1749310704000000000,AAPL,XNAS,0.9993057250976562,100,4.0,BUY
1749310705000000000,AAPL,XNAS,0.9993057250976562,100,19.0,BUY
1749310708000000000,AAPL,XNAS,0.9993057250976562,100,6.0,BUY
1749310738000000000,AAPL,XNAS,0.9994015097618103,100,9.0,BUY
1749310753000000000,AAPL,XNAS,0.9994015097618103,100,4.0,BUY
1749310754000000000,AAPL,XNAS,0.9994015097618103,100,14.0,BUY
1749310759000000000,AAPL,XNAS,0.9994493722915649,100,7.0,BUY
1749310765000000000,AAPL,XNAS,0.9996888041496277,100,8.0,BUY
1749310785000000000,AAPL,XNAS,0.9994493722915649,100,101.0,BUY
1749310786000000000,AAPL,XNAS,0.9996307492256165,100,123.0,BUY
1749310787000000000,AAPL,XNAS,0.9998626708984375,100,38.0,BUY
1749310864000000000,AAPL,XNAS,0.9986668825149536,100,1.0,SELL
1749310915000000000,AAPL,XNAS,0.9986668825149536,100,1.0,BUY
1749310957000000000,AAPL,XNAS,0.9994251132011414,100,312.0,SELL
1749310961000000000,AAPL,XNAS,1.0002777576446533,100,1.0,SELL
1749311039000000000,AAPL,XNAS,1.0002777576446533,100,1.0,BUY
1749311058000000000,AAPL,XNAS,1.000333309173584,100,1.0,SELL
1749311066000000000,AAPL,XNAS,1.0012279748916626,100,324.0,SELL
1749311067000000000,AAPL,XNAS,1.0022228956222534,100,101.0,BUY
1749311070000000000,AAPL,XNAS,1.0014442205429077,100,310.0,BUY
1749311178000000000,AAPL,XNAS,0.9990279674530029,100,2.0,BUY
1749311210000000000,AAPL,XNAS,0.9991112351417542,100,207.0,BUY
1749311252000000000,AAPL,XNAS,0.9987779855728149,100,1.0,UNKNOWN
1749311300000000000,AAPL,XNAS,1.000292420387268,100,309.0,SELL
1749311301000000000,AAPL,XNAS,1.0009998083114624,100,100.0,UNKNOWN
1749311349000000000,AAPL,XNAS,1.0007776021957397,100,1.0,SELL
1749311352000000000,AAPL,XNAS,1.0018833875656128,100,119.0,SELL
1749311354000000000,AAPL,XNAS,1.0018330812454224,100,29.0,BUY
1749311394000000000,AAPL,XNAS,1.000722050666809,100,200.0,BUY
1749311412000000000,AAPL,XNAS,1.000376582145691,100,92.0,SELL
1749311425000000000,AAPL,XNAS,1.0007060766220093,100,2.0,BUY
1749311485000000000,AAPL,XNAS,1.0006000995635986,100,8.0,BUY
1749311486000000000,AAPL,XNAS,1.0005648136138916,100,1.0,SELL
1749311503000000000,AAPL,XNAS,1.0003294944763184,100,5.0,SELL
1749311527000000000,AAPL,XNAS,1.000313401222229,100,304.0,BUY
1749311544000000000,AAPL,XNAS,0.9999058842658997,100,1.0,SELL
1749311545000000000,AAPL,XNAS,1.0002806186676025,100,208.0,SELL
1749311579000000000,AAPL,XNAS,1.0010826587677002,100,38.0,BUY
1749311606000000000,AAPL,XNAS,1.0009413957595825,100,2.0,BUY
1749311607000000000,AAPL,XNAS,1.0013071298599243,100,139.0,BUY
1749311609000000000,AAPL,XNAS,1.001365065574646,100,200.0,SELL
1749311610000000000,AAPL,XNAS,1.0016003847122192,100,18.0,SELL
1749311666000000000,AAPL,XNAS,1.0017415285110474,100,1.0,SELL
1749311676000000000,AAPL,XNAS,1.0017415285110474,100,2.0,BUY
1749311696000000000,AAPL,XNAS,1.001259207725525,100,444.0,BUY
1749311701000000000,AAPL,XNAS,1.0004044771194458,100,219.0,BUY
1749311703000000000,AAPL,XNAS,0.9996247887611389,100,105.0,SELL
1749311736000000000,AAPL,XNAS,0.9997605085372925,100,103.0,BUY
1749311755000000000,AAPL,XNAS,0.9994817972183228,100,102.0,SELL
1749311761000000000,AAPL,XNAS,0.9993410110473633,100,1.0,SELL
1749311762000000000,AAPL,XNAS,0.9992782473564148,100,3.0,SELL
1749311776000000000,AAPL,XNAS,0.9994822144508362,100,1.0,SELL
1749311786000000000,AAPL,XNAS,0.9999058842658997,100,1.0,BUY
1749311845000000000,AAPL,XNAS,0.9999529123306274,100,1.0,SELL
1749311846000000000,AAPL,XNAS,0.9999529123306274,100,2.0,BUY
1749311893000000000,AAPL,XNAS,0.9996647238731384,100,228.0,SELL
1749311894000000000,AAPL,XNAS,0.9998117089271545,100,1.0,SELL
1749311906000000000,AAPL,XNAS,1.0000470876693726,100,2.0,SELL
1749311961000000000,AAPL,XNAS,1.0000941753387451,100,90.0,BUY
