ts_ns,symbol,venue,price,price_ticks,size,aggressor_side
1749565276000000000,AAPL,XNAS,0.9998790621757507,100,100.0,SELL
1749565283000000000,AAPL,XNAS,0.9995404481887817,100,201.0,SELL
1749565288000000000,AAPL,XNAS,0.9995404481887817,100,562.0,BUY
1749565291000000000,AAPL,XNAS,0.9990566968917847,100,255.0,BUY
1749565294000000000,AAPL,XNAS,0.9988148212432861,100,1.0,BUY
1749565302000000000,AAPL,XNAS,0.9978473782539368,100,23.0,SELL
1749565305000000000,AAPL,XNAS,0.9978473782539368,100,177.0,SELL
1749565309000000000,AAPL,XNAS,0.9978473782539368,100,6.0,SELL
1749565313000000000,AAPL,XNAS,0.9978454113006592,100,195.0,BUY
1749565315000000000,AAPL,XNAS,0.9974124431610107,100,121.0,SELL
1749565335000000000,AAPL,XNAS,0.9976055026054382,100,10.0,SELL
1749565339000000000,AAPL,XNAS,0.9978473782539368,100,5.0,SELL
1749565344000000000,AAPL,XNAS,0.9980892539024353,100,29.0,BUY
1749565351000000000,AAPL,XNAS,0.9982669949531555,100,46.0,SELL
1749565354000000000,AAPL,XNAS,0.9984317421913147,100,25.0,SELL
1749565368000000000,AAPL,XNAS,0.9987180829048157,100,49.0,BUY
1749565379000000000,AAPL,XNAS,0.9978957772254944,100,10.0,BUY
1749565381000000000,AAPL,XNAS,0.9978473782539368,100,2.0,BUY
1749565382000000000,AAPL,XNAS,0.9974541068077087,100,769.0,SELL
1749565395000000000,AAPL,XNAS,0.9976871609687805,100,449.0,BUY
1749565412000000000,AAPL,XNAS,0.9972668886184692,100,42.0,SELL
1749565415000000000,AAPL,XNAS,0.9969282746315002,100,200.0,UNKNOWN
1749565416000000000,AAPL,XNAS,0.9966863989830017,100,6.0,SELL
1749565421000000000,AAPL,XNAS,0.9966863989830017,100,401.0,BUY
1749565423000000000,AAPL,XNAS,0.9963091015815735,100,500.0,BUY
1749565440000000000,AAPL,XNAS,0.9957189559936523,100,7.0,BUY
1749565451000000000,AAPL,XNAS,0.9952836036682129,100,90.0,BUY
1749565453000000000,AAPL,XNAS,0.9947726726531982,99,269.0,BUY
1749565454000000000,AAPL,XNAS,0.9947496056556702,99,178.0,BUY
1749565455000000000,AAPL,XNAS,0.9949449896812439,99,14.0,BUY
1749565473000000000,AAPL,XNAS,0.9940742254257202,99,100.0,SELL
1749565478000000000,AAPL,XNAS,0.9938324093818665,99,200.0,SELL
1749565481000000000,AAPL,XNAS,0.9933002591133118,99,66.0,SELL
1749565482000000000,AAPL,XNAS,0.9932196736335754,99,300.0,BUY
1749565485000000000,AAPL,XNAS,0.9931067824363708,99,5.0,SELL
1749565495000000000,AAPL,XNAS,0.9938061237335205,99,350.0,SELL
1749565538000000000,AAPL,XNAS,0.9937498569488525,99,167.0,SELL
1749565539000000000,AAPL,XNAS,0.9942193627357483,99,1.0,BUY
1749565548000000000,AAPL,XNAS,0.9943645000457764,99,10.0,BUY
1749565550000000000,AAPL,XNAS,0.9945579767227173,99,4.0,BUY
1749565557000000000,AAPL,XNAS,0.9947754740715027,99,113.0,BUY
1749565558000000000,AAPL,XNAS,0.9949449896812439,99,2.0,BUY
1749565564000000000,AAPL,XNAS,0.9945096373558044,99,1.0,SELL
1749565585000000000,AAPL,XNAS,0.9949230551719666,99,53.0,BUY
1749565586000000000,AAPL,XNAS,0.9949933290481567,99,29.0,BUY
1749565589000000000,AAPL,XNAS,0.9951384663581848,100,17.0,BUY
1749565602000000000,AAPL,XNAS,0.9954882264137268,100,312.0,SELL
1749565620000000000,AAPL,XNAS,0.9958156943321228,100,100.0,BUY
1749565624000000000,AAPL,XNAS,0.9958733916282654,100,156.0,BUY
1749565626000000000,AAPL,XNAS,0.9960091710090637,100,4.0,SELL
1749565627000000000,AAPL,XNAS,0.9965896606445312,100,111.0,SELL
1749565628000000000,AAPL,XNAS,0.9965896606445312,100,2.0,BUY
1749565631000000000,AAPL,XNAS,0.9962027072906494,100,1.0,SELL
1749565635000000000,AAPL,XNAS,0.9962431788444519,100,841.0,BUY
1749565639000000000,AAPL,XNAS,0.9958640933036804,100,9.0,SELL
1749565641000000000,AAPL,XNAS,0.9956383109092712,100,36.0,BUY
1749565646000000000,AAPL,XNAS,0.9959124326705933,100,139.0,BUY
1749565655000000000,AAPL,XNAS,0.9957672953605652,100,10.0,BUY
1749565656000000000,AAPL,XNAS,0.9959962368011475,100,41.0,BUY
1749565661000000000,AAPL,XNAS,0.9961543083190918,100,20.0,BUY
1749565664000000000,AAPL,XNAS,0.9962510466575623,100,4.0,SELL
1749565669000000000,AAPL,XNAS,0.9959836006164551,100,425.0,BUY
1749565719000000000,AAPL,XNAS,0.9951162338256836,100,455.0,BUY
1749565724000000000,AAPL,XNAS,0.9952352046966553,100,25.0,SELL
1749565742000000000,AAPL,XNAS,0.9953803420066833,100,2.0,BUY
1749565757000000000,AAPL,XNAS,0.9947504997253418,99,399.0,BUY
1749565760000000000,AAPL,XNAS,0.9940742254257202,99,100.0,BUY
1749565777000000000,AAPL,XNAS,0.9932531714439392,99,195.0,BUY
1749565800000000000,AAPL,XNAS,0.9997442364692688,100,20.0,BUY
1749565816000000000,AAPL,XNAS,0.9998209476470947,100,12.0,BUY
1749565857000000000,AAPL,XNAS,0.9997442364692688,100,2.0,BUY
1749565862000000000,AAPL,XNAS,1.0001205205917358,100,353.0,BUY
1749565883000000000,AAPL,XNAS,1.0002046823501587,100,1.0,BUY
1749565894000000000,AAPL,XNAS,1.0002046823501587,100,1.0,BUY
1749565911000000000,AAPL,XNAS,1.0001022815704346,100,3.0,SELL
1749565914000000000,AAPL,XNAS,1.0001022815704346,100,45.0,SELL
1749565944000000000,AAPL,XNAS,1.0005115270614624,100,4.0,BUY
1749565950000000000,AAPL,XNAS,1.0006650686264038,100,5.0,BUY
1749565962000000000,AAPL,XNAS,1.0003581047058105,100,100.0,SELL
1749565964000000000,AAPL,XNAS,1.000255823135376,100,100.0,SELL
1749566034000000000,AAPL,XNAS,1.0004092454910278,100,3.0,BUY
1749566081000000000,AAPL,XNAS,1.0004603862762451,100,1.0,BUY
1749566092000000000,AAPL,XNAS,1.0004092454910278,100,3.0,SELL
1749566098000000000,AAPL,XNAS,1.0006139278411865,100,19.0,BUY
1749566110000000000,AAPL,XNAS,1.0006650686264038,100,22.0,BUY
1749566138000000000,AAPL,XNAS,1.0008094310760498,100,113.0,BUY
1749566176000000000,AAPL,XNAS,1.0009719133377075,100,12.0,BUY
1749566190000000000,AAPL,XNAS,1.0009719133377075,100,17.0,BUY
1749566191000000000,AAPL,XNAS,1.0010414123535156,100,168.0,BUY
1749566193000000000,AAPL,XNAS,1.0008684396743774,100,209.0,BUY
1749566194000000000,AAPL,XNAS,1.000869631767273,100,101.0,UNKNOWN
1749566195000000000,AAPL,XNAS,1.0007673501968384,100,7.0,SELL
1749566274000000000,AAPL,XNAS,1.0010743141174316,100,6.0,BUY
1749566306000000000,AAPL,XNAS,1.001330018043518,100,3.0,SELL
1749566313000000000,AAPL,XNAS,1.0011765956878662,100,102.0,BUY
1749566360000000000,AAPL,XNAS,1.0009199380874634,100,631.0,BUY
1749566392000000000,AAPL,XNAS,1.0009207725524902,100,1.0,BUY
1749566416000000000,AAPL,XNAS,1.0001797676086426,100,13.0,SELL
1749566422000000000,AAPL,XNAS,1.0000770092010498,100,2.0,SELL
1749566442000000000,AAPL,XNAS,0.9999743103981018,100,6.0,SELL
1749566481000000000,AAPL,XNAS,1.0000324249267578,100,23.0,SELL
1749566515000000000,AAPL,XNAS,1.0001283884048462,100,1.0,BUY
1749566533000000000,AAPL,XNAS,0.9998202323913574,100,207.0,BUY
1749566567000000000,AAPL,XNAS,0.9995633363723755,100,20.0,SELL
1749566579000000000,AAPL,XNAS,0.9995899796485901,100,27.0,SELL
1749566584000000000,AAPL,XNAS,0.9996660947799683,100,10.0,SELL
1749566597000000000,AAPL,XNAS,0.9996147155761719,100,23.0,SELL
1749566611000000000,AAPL,XNAS,0.999768853187561,100,1.0,BUY
1749566627000000000,AAPL,XNAS,0.9996147155761719,100,12.0,SELL
1749566657000000000,AAPL,XNAS,0.999768853187561,100,2.0,BUY
1749566689000000000,AAPL,XNAS,1.0000137090682983,100,215.0,BUY
1749566691000000000,AAPL,XNAS,1.0000256299972534,100,48.0,BUY
1749566717000000000,AAPL,XNAS,0.9996167421340942,100,101.0,SELL
1749566727000000000,AAPL,XNAS,0.9995119571685791,100,2.0,SELL
1749566746000000000,AAPL,XNAS,0.9994606375694275,100,5.0,SELL
1749566751000000000,AAPL,XNAS,0.9993643760681152,100,79.0,SELL
1749566776000000000,AAPL,XNAS,0.9992551207542419,100,2.0,SELL
1749566780000000000,AAPL,XNAS,0.9993578791618347,100,2.0,SELL
1749566782000000000,AAPL,XNAS,0.9992551207542419,100,7.0,SELL
1749566784000000000,AAPL,XNAS,0.9992037415504456,100,6.0,SELL
1749566802000000000,AAPL,XNAS,0.9994606375694275,100,123.0,BUY
1749566843000000000,AAPL,XNAS,0.9996660947799683,100,166.0,SELL
1749566844000000000,AAPL,XNAS,0.9998921155929565,100,10.0,SELL
1749566863000000000,AAPL,XNAS,0.9999229311943054,100,3.0,SELL
1749566864000000000,AAPL,XNAS,0.9996147155761719,100,2.0,SELL
1749566890000000000,AAPL,XNAS,0.9996036887168884,100,14.0,BUY
1749566900000000000,AAPL,XNAS,0.999871551990509,100,117.0,BUY
1749566967000000000,AAPL,XNAS,0.999768853187561,100,2.0,SELL
1749566985000000000,AAPL,XNAS,0.9998202323913574,100,3.0,BUY
1749566986000000000,AAPL,XNAS,0.9995633363723755,100,112.0,SELL
1749567010000000000,AAPL,XNAS,0.9994481801986694,100,384.0,BUY
1749567036000000000,AAPL,XNAS,0.9990350008010864,100,120.0,SELL
1749567092000000000,AAPL,XNAS,0.9996948838233948,100,208.0,BUY
1749567161000000000,AAPL,XNAS,0.9991785287857056,100,14.0,SELL
1749567178000000000,AAPL,XNAS,0.9989473223686218,100,202.0,BUY
1749567189000000000,AAPL,XNAS,0.9986177086830139,100,515.0,SELL
1749567194000000000,AAPL,XNAS,0.9988840818405151,100,154.0,SELL
1749567265000000000,AAPL,XNAS,0.9988499283790588,100,1.0,SELL
1749567276000000000,AAPL,XNAS,0.9987560510635376,100,10.0,SELL
1749567279000000000,AAPL,XNAS,0.9986152648925781,100,101.0,BUY
1749567284000000000,AAPL,XNAS,0.9980519413948059,100,2.0,SELL
1749567324000000000,AAPL,XNAS,0.9980989098548889,100,1.0,UNKNOWN
1749567327000000000,AAPL,XNAS,0.9984563589096069,100,332.0,SELL
1749567369000000000,AAPL,XNAS,0.9984744191169739,100,1.0,SELL
1749567394000000000,AAPL,XNAS,0.9984744191169739,100,103.0,SELL
1749567416000000000,AAPL,XNAS,0.9984744191169739,100,100.0,SELL
1749567443000000000,AAPL,XNAS,0.9983671307563782,100,14.0,SELL
1749567488000000000,AAPL,XNAS,0.9990887641906738,100,149.0,BUY
1749567497000000000,AAPL,XNAS,0.9987286925315857,100,338.0,SELL
1749567506000000000,AAPL,XNAS,0.9984749555587769,100,184.0,BUY
1749567533000000000,AAPL,XNAS,0.9980519413948059,100,300.0,BUY
1749567534000000000,AAPL,XNAS,0.9979111552238464,100,45.0,BUY
1749567546000000000,AAPL,XNAS,0.9983386993408203,100,415.0,SELL
1749567547000000000,AAPL,XNAS,0.9990846514701843,100,100.0,BUY
1749567550000000000,AAPL,XNAS,0.9993193745613098,100,97.0,BUY
1749567625000000000,AAPL,XNAS,0.9998182058334351,100,47.0,SELL
1749567638000000000,AAPL,XNAS,0.9996623992919922,100,1.0,SELL
1749567643000000000,AAPL,XNAS,1.0005428791046143,100,85.0,BUY
1749567644000000000,AAPL,XNAS,1.0008569955825806,100,11.0,BUY
1749567696000000000,AAPL,XNAS,1.0006492137908936,100,1.0,BUY
1749567713000000000,AAPL,XNAS,1.0006492137908936,100,32.0,BUY
1749567762000000000,AAPL,XNAS,0.9999740123748779,100,11.0,SELL
1749567768000000000,AAPL,XNAS,1.0009608268737793,100,21.0,BUY
1749567790000000000,AAPL,XNAS,1.0005972385406494,100,1.0,BUY
1749567803000000000,AAPL,XNAS,1.000389575958252,100,1.0,BUY
1749567831000000000,AAPL,XNAS,1.0005106925964355,100,3.0,BUY
1749567842000000000,AAPL,XNAS,1.0009608268737793,100,108.0,BUY
1749567851000000000,AAPL,XNAS,1.000025987625122,100,3.0,SELL
1749567892000000000,AAPL,XNAS,1.0005972385406494,100,2.0,SELL
1749567953000000000,AAPL,XNAS,1.0005972385406494,100,1.0,SELL
1749567959000000000,AAPL,XNAS,1.0011845827102661,100,331.0,BUY
1749567960000000000,AAPL,XNAS,1.0014283657073975,100,2.0,BUY
1749567998000000000,AAPL,XNAS,1.0015184879302979,100,114.0,BUY
1749568036000000000,AAPL,XNAS,1.0010820627212524,100,6.0,SELL
1749568051000000000,AAPL,XNAS,1.001688003540039,100,200.0,BUY
1749568052000000000,AAPL,XNAS,1.001688003540039,100,2.0,BUY
1749568075000000000,AAPL,XNAS,1.0014283657073975,100,2.0,SELL
1749568136000000000,AAPL,XNAS,1.0014283657073975,100,2.0,BUY
1749568185000000000,AAPL,XNAS,1.0020476579666138,100,214.0,BUY
1749568197000000000,AAPL,XNAS,1.0021048784255981,100,219.0,SELL
1749568220000000000,AAPL,XNAS,0.9993079900741577,100,341.0,BUY
1749568221000000000,AAPL,XNAS,0.9991865158081055,100,1.0,BUY
1749568223000000000,AAPL,XNAS,0.9986808896064758,100,69.0,SELL
1749568229000000000,AAPL,XNAS,0.9994257688522339,100,327.0,BUY
1749568234000000000,AAPL,XNAS,0.9989146590232849,100,119.0,SELL
1749568237000000000,AAPL,XNAS,0.9987558126449585,100,100.0,SELL
1749568277000000000,AAPL,XNAS,0.9987079501152039,100,2.0,SELL
1749568307000000000,AAPL,XNAS,0.9990907907485962,100,4.0,BUY
1749568322000000000,AAPL,XNAS,0.9988993406295776,100,50.0,BUY
1749568340000000000,AAPL,XNAS,0.9987558126449585,100,1.0,UNKNOWN
1749568343000000000,AAPL,XNAS,0.9990429282188416,100,206.0,UNKNOWN
1749568359000000000,AAPL,XNAS,0.9993300437927246,100,2.0,BUY
1749568369000000000,AAPL,XNAS,0.9993779063224792,100,4.0,BUY
1749568396000000000,AAPL,XNAS,0.9989950656890869,100,100.0,SELL
1749568405000000000,AAPL,XNAS,0.9990907907485962,100,1.0,SELL
1749568460000000000,AAPL,XNAS,0.9991386532783508,100,1.0,SELL
1749568493000000000,AAPL,XNAS,1.000064730644226,100,142.0,SELL
1749568506000000000,AAPL,XNAS,1.0000478029251099,100,40.0,SELL
1749568515000000000,AAPL,XNAS,1.0001435279846191,100,55.0,SELL
1749568519000000000,AAPL,XNAS,1.0001435279846191,100,4.0,SELL
1749568524000000000,AAPL,XNAS,1.0003349781036377,100,1.0,UNKNOWN
1749568525000000000,AAPL,XNAS,1.0006390810012817,100,243.0,SELL
1749568531000000000,AAPL,XNAS,1.000861406326294,100,102.0,SELL
1749568534000000000,AAPL,XNAS,1.001052737236023,100,3.0,BUY
1749568537000000000,AAPL,XNAS,1.000861406326294,100,2.0,SELL
1749568542000000000,AAPL,XNAS,1.001052737236023,100,3.0,BUY
1749568557000000000,AAPL,XNAS,1.0012441873550415,100,2.0,BUY
1749568562000000000,AAPL,XNAS,1.0013399124145508,100,100.0,SELL
1749568564000000000,AAPL,XNAS,1.001508355140686,100,25.0,BUY
1749568597000000000,AAPL,XNAS,1.0015313625335693,100,10.0,SELL
1749568599000000000,AAPL,XNAS,1.00148344039917,100,179.0,SELL
1749568602000000000,AAPL,XNAS,1.00143563747406,100,1.0,SELL
1749568604000000000,AAPL,XNAS,1.00143563747406,100,3.0,SELL
1749568606000000000,AAPL,XNAS,1.0015313625335693,100,4.0,BUY
1749568609000000000,AAPL,XNAS,1.001292109489441,100,100.0,BUY
1749568617000000000,AAPL,XNAS,1.001292109489441,100,4.0,BUY
1749568618000000000,AAPL,XNAS,1.001292109489441,100,9.0,BUY
1749568624000000000,AAPL,XNAS,1.001292109489441,100,9.0,SELL
1749568631000000000,AAPL,XNAS,1.001292109489441,100,3.0,BUY
1749568633000000000,AAPL,XNAS,1.0009571313858032,100,4.0,SELL
1749568640000000000,AAPL,XNAS,1.001292109489441,100,2.0,BUY
1749568650000000000,AAPL,XNAS,1.001292109489441,100,2.0,BUY
1749568651000000000,AAPL,XNAS,1.0011006593704224,100,1.0,SELL
1749568667000000000,AAPL,XNAS,1.0012441873550415,100,4.0,BUY
1749568692000000000,AAPL,XNAS,1.000800371170044,100,365.0,SELL
1749568697000000000,AAPL,XNAS,1.001004934310913,100,2.0,BUY
1749568700000000000,AAPL,XNAS,1.0010408163070679,100,4.0,SELL
1749568717000000000,AAPL,XNAS,1.001004934310913,100,10.0,BUY
1749568732000000000,AAPL,XNAS,1.001741886138916,100,5.0,SELL
1749568742000000000,AAPL,XNAS,1.0018184185028076,100,1.0,SELL
1749568744000000000,AAPL,XNAS,1.0017706155776978,100,2.0,SELL
1749568745000000000,AAPL,XNAS,1.0016429424285889,100,9.0,SELL
1749568771000000000,AAPL,XNAS,1.0018184185028076,100,1.0,BUY
1749568788000000000,AAPL,XNAS,1.0015313625335693,100,20.0,BUY
1749568796000000000,AAPL,XNAS,1.0015791654586792,100,1.0,BUY
1749568852000000000,AAPL,XNAS,0.9779149293899536,98,200.0,SELL
1749568874000000000,AAPL,XNAS,0.9811981916427612,98,622.0,BUY
1749568897000000000,AAPL,XNAS,0.9798775315284729,98,111.0,SELL
1749568959000000000,AAPL,XNAS,0.9772162437438965,98,358.0,SELL
1749568996000000000,AAPL,XNAS,0.9820529222488403,98,200.0,BUY
1749569016000000000,AAPL,XNAS,0.9821488261222839,98,105.0,BUY
1749569017000000000,AAPL,XNAS,0.9801923632621765,98,596.0,SELL
1749569018000000000,AAPL,XNAS,0.9801612496376038,98,2.0,SELL
1749569020000000000,AAPL,XNAS,0.9796883463859558,98,100.0,BUY
1749569042000000000,AAPL,XNAS,0.9774989485740662,98,162.0,SELL
1749569060000000000,AAPL,XNAS,0.9765788316726685,98,404.0,SELL
1749569083000000000,AAPL,XNAS,0.9765670895576477,98,100.0,SELL
1749569087000000000,AAPL,XNAS,0.9764528870582581,98,207.0,SELL
1749569130000000000,AAPL,XNAS,0.9779385924339294,98,200.0,SELL
1749569249000000000,AAPL,XNAS,0.9806105494499207,98,200.0,SELL
1749569258000000000,AAPL,XNAS,0.9823839664459229,98,3.0,BUY
1749569262000000000,AAPL,XNAS,0.9815800189971924,98,2.0,SELL
1749569272000000000,AAPL,XNAS,0.9809153079986572,98,597.0,SELL
1749569344000000000,AAPL,XNAS,0.9822503328323364,98,206.0,SELL
1749569391000000000,AAPL,XNAS,0.9850795865058899,99,100.0,SELL
1749569394000000000,AAPL,XNAS,0.9849299788475037,98,123.0,SELL
1749569500000000000,AAPL,XNAS,1.0028268098831177,100,19.0,UNKNOWN
1749569515000000000,AAPL,XNAS,1.0028268098831177,100,1.0,UNKNOWN
1749569522000000000,AAPL,XNAS,1.0025851726531982,100,259.0,SELL
1749569525000000000,AAPL,XNAS,1.00316321849823,100,414.0,SELL
1749569527000000000,AAPL,XNAS,1.0033100843429565,100,11.0,BUY
1749569551000000000,AAPL,XNAS,1.003068447113037,100,5.0,BUY
1749569605000000000,AAPL,XNAS,1.0031651258468628,100,97.0,BUY
1749569620000000000,AAPL,XNAS,1.0031651258468628,100,3.0,UNKNOWN
1749569637000000000,AAPL,XNAS,1.003321886062622,100,407.0,SELL
1749569638000000000,AAPL,XNAS,1.0033583641052246,100,1.0,SELL
1749569639000000000,AAPL,XNAS,1.003551721572876,100,50.0,BUY
1749569675000000000,AAPL,XNAS,1.0033100843429565,100,2.0,SELL
1749569678000000000,AAPL,XNAS,1.0031596422195435,100,124.0,BUY
1749569716000000000,AAPL,XNAS,1.0034443140029907,100,249.0,SELL
1749569717000000000,AAPL,XNAS,1.0036966800689697,100,1.0,BUY
1749569720000000000,AAPL,XNAS,1.0037449598312378,100,100.0,BUY
1749569727000000000,AAPL,XNAS,1.0038416385650635,100,100.0,SELL
1749569729000000000,AAPL,XNAS,1.0042282342910767,100,1.0,SELL
1749569765000000000,AAPL,XNAS,1.0044697523117065,100,221.0,BUY
1749569786000000000,AAPL,XNAS,1.0042765140533447,100,1.0,SELL
1749569833000000000,AAPL,XNAS,1.0044697523117065,100,204.0,BUY
1749569899000000000,AAPL,XNAS,1.0043247938156128,100,1.0,UNKNOWN
1749569906000000000,AAPL,XNAS,1.0043247938156128,100,1.0,SELL
1749569919000000000,AAPL,XNAS,1.0040050745010376,100,518.0,BUY
1749569933000000000,AAPL,XNAS,1.0039865970611572,100,5.0,BUY
1749569965000000000,AAPL,XNAS,1.004179835319519,100,219.0,SELL
1749570019000000000,AAPL,XNAS,0.99969083070755,100,167.0,SELL
1749570061000000000,AAPL,XNAS,1.0003584623336792,100,514.0,SELL
1749570062000000000,AAPL,XNAS,1.0008280277252197,100,1.0,SELL
1749570063000000000,AAPL,XNAS,1.0008766651153564,100,1.0,BUY
1749570189000000000,AAPL,XNAS,1.0008302927017212,100,21.0,BUY
1749570216000000000,AAPL,XNAS,1.0003896951675415,100,100.0,SELL
1749570257000000000,AAPL,XNAS,1.0007306337356567,100,1.0,SELL
1749570270000000000,AAPL,XNAS,1.0002756118774414,100,514.0,BUY
1749570280000000000,AAPL,XNAS,0.9998695850372314,100,31.0,SELL
1749570342000000000,AAPL,XNAS,1.0002435445785522,100,6.0,BUY
1749570364000000000,AAPL,XNAS,0.9999513030052185,100,1.0,BUY
1749570409000000000,AAPL,XNAS,1.0006818771362305,100,10.0,BUY
1749570425000000000,AAPL,XNAS,1.000194787979126,100,2.0,SELL
1749570440000000000,AAPL,XNAS,0.9996775388717651,100,475.0,BUY
1749570458000000000,AAPL,XNAS,0.9994155168533325,100,100.0,SELL
1749570485000000000,AAPL,XNAS,0.9993181228637695,100,1.0,BUY
1749570494000000000,AAPL,XNAS,0.9991232752799988,100,18.0,BUY
1749570516000000000,AAPL,XNAS,0.998733639717102,100,5.0,BUY
1749570547000000000,AAPL,XNAS,0.9993181228637695,100,190.0,BUY
1749570578000000000,AAPL,XNAS,0.9995129108428955,100,90.0,BUY
1749570582000000000,AAPL,XNAS,0.999564528465271,100,221.0,SELL
1749570610000000000,AAPL,XNAS,1.0004284381866455,100,269.0,SELL
1749570615000000000,AAPL,XNAS,1.0002350807189941,100,500.0,SELL
1749570649000000000,AAPL,XNAS,1.0002995729446411,100,115.0,BUY
1749570679000000000,AAPL,XNAS,1.0002995729446411,100,3.0,BUY
1749570685000000000,AAPL,XNAS,0.9999410510063171,100,380.0,BUY
1749570709000000000,AAPL,XNAS,0.9997963309288025,100,110.0,BUY
1749570710000000000,AAPL,XNAS,0.9996542930603027,100,100.0,SELL
1749570721000000000,AAPL,XNAS,0.9997516870498657,100,553.0,SELL
1749570731000000000,AAPL,XNAS,0.9999769330024719,100,16.0,BUY
1749570737000000000,AAPL,XNAS,0.9999769330024719,100,36.0,BUY
1749570738000000000,AAPL,XNAS,0.9998847842216492,100,100.0,BUY
1749570747000000000,AAPL,XNAS,0.9998847842216492,100,1.0,BUY
1749570748000000000,AAPL,XNAS,0.9999769330024719,100,9.0,BUY
1749570751000000000,AAPL,XNAS,1.0000211000442505,100,219.0,SELL
1749570764000000000,AAPL,XNAS,1.0001612901687622,100,103.0,SELL
1749570775000000000,AAPL,XNAS,1.000622272491455,100,15.0,SELL
1749570802000000000,AAPL,XNAS,1.000576138496399,100,1.0,BUY
